id	body_url	category_program	condition	description_long	description_short	image_url	in_stock	name	price	quantity_in_stock
34386	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Little-Black-Dress-(3)	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When in doubt, shimmy into something a little glamorous &hellip; and a lot irresistible! Little Black Dress always fits the bill with sheer, feminine lace and a tempting sweetheart neckline accented with a flirty bow. The slip&rsquo;s adjustable straps ensure a perfect fit, and a matching thong is just the icing on the oh-so-tantalizing cake. Opaque side panels give the appearance of a tapered waist, creating the gorgeous illusion of an hourglass figure&mdash;whether you have one or not!&nbsp;&nbsp;&nbsp;Lingerie Size Chart	Little Black Dress Lace Slip	https://www.pureromance.com/getmetafile/521d0743-ade2-4850-98ec-7981c33f40d0/Lingerie_WEB_LittleBlackDress_470x572.aspx	True	Little Black Dress	19	9
36311	https://www.pureromance.com/Shop/Lingerie/TOTAL-ECLIPSE-SMALL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Forever&rsquo;s gonna start tonight with Total Eclipse, a flirtatious black and navy babydoll with stretchy lace bodice, flowing mesh skirt, and matching thong. Featuring a sexy, scalloped-edge keyhole cutout under the bust, this striking piece wasn&rsquo;t only made for love in the dark&mdash;it should be admired and adored at all times of the day. So turn around, bright eyes, and get a good look at the sexy open-back design, accented with an eye-catching lace-up detail at the shoulders.&nbsp;&nbsp;Lingerie Size Chart	Total Eclipse Black Lace Babydoll	https://www.pureromance.com/getmetafile/ba87cf79-af73-43eb-a7eb-ef2865fbc1c1/Lingerie_WEB_TotalEclipse_410x497.aspx	True	TOTAL ECLIPSE - SMALL	69	4
36312	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/TOTAL-ECLIPSE-MEDIUM	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Forever&rsquo;s gonna start tonight with Total Eclipse, a flirtatious black and navy babydoll with stretchy lace bodice, flowing mesh skirt, and matching thong. Featuring a sexy, scalloped-edge keyhole cutout under the bust, this striking piece wasn&rsquo;t only made for love in the dark&mdash;it should be admired and adored at all times of the day. So turn around, bright eyes, and get a good look at the sexy open-back design, accented with an eye-catching lace-up detail at the shoulders.&nbsp;&nbsp;Lingerie Size Chart	Total Eclipse Black Lace Babydoll	https://www.pureromance.com/getmetafile/38ae78ef-2d30-4a6c-b8fa-9962804722b0/Lingerie_WEB_TotalEclipse_410x497.aspx	True	TOTAL ECLIPSE - MEDIUM	69	12
36313	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/TOTAL-ECLIPSE-LARGE	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Forever&rsquo;s gonna start tonight with Total Eclipse, a flirtatious black and navy babydoll with stretchy lace bodice, flowing mesh skirt, and matching thong. Featuring a sexy, scalloped-edge keyhole cutout under the bust, this striking piece wasn&rsquo;t only made for love in the dark&mdash;it should be admired and adored at all times of the day. So turn around, bright eyes, and get a good look at the sexy open-back design, accented with an eye-catching lace-up detail at the shoulders.&nbsp;&nbsp;Lingerie Size Chart	Total Eclipse Black Lace Babydoll	https://www.pureromance.com/getmetafile/eb89ce87-f361-4ce9-91cd-afb4feff6975/Lingerie_WEB_TotalEclipse_410x497.aspx	True	TOTAL ECLIPSE - LARGE	69	14
36314	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/TOTAL-ECLIPSE-XL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Forever&rsquo;s gonna start tonight with Total Eclipse, a flirtatious black and navy babydoll with stretchy lace bodice, flowing mesh skirt, and matching thong. Featuring a sexy, scalloped-edge keyhole cutout under the bust, this striking piece wasn&rsquo;t only made for love in the dark&mdash;it should be admired and adored at all times of the day. So turn around, bright eyes, and get a good look at the sexy open-back design, accented with an eye-catching lace-up detail at the shoulders.&nbsp;&nbsp;Lingerie Size Chart	Total Eclipse Black Lace Babydoll	https://www.pureromance.com/getmetafile/8b6cc7aa-66c0-4021-9da2-67ad02aef811/Lingerie_WEB_TotalEclipse_410x497.aspx	True	TOTAL ECLIPSE - XL	69	6
52711	https://www.pureromance.com/Shop/Lingerie/FEMME-FATALE-SMALL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/a02b06ee-6277-4c8b-a224-8bf359feed8e/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - SMALL	79	11
52712	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/FEMME-FATALE-MEDIUM	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/cc007f8a-811e-4cc8-8035-1b8294a698ef/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - MEDIUM	79	14
52713	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/FEMME-FATALE-LARGE	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/4dc6f586-56f7-48be-ab93-2f4a596a2704/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - LARGE	79	8
52714	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/FEMME-FATALE-1X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/269f2d93-2b75-458f-967a-c240a223c37f/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - 1X	79	8
52715	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/FEMME-FATALE-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/d23b829d-af8a-460a-b1d4-f801c688201a/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - 2X	79	12
52716	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/FEMME-FATALE-3X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	The decadence is in the details of this striking black satin bustier with garters. Featuring gorgeous lace detailing and mesh peekaboo panels, Femme Fatale teases the eye with pops of pink satin ribbon trailing along the bust and hem. Turn this confection around and you&rsquo;ll see even more ribbon climbing seductively up the lace-up back. This fiercely fabulous underwire bustier comes complete with a pair of thigh-highs and matching thong.&nbsp;&nbsp;Lingerie Size Chart	Femme Fatale Black Bustier With Garters	https://www.pureromance.com/getmetafile/df795e8c-91ea-4626-9fb3-a3e0202a0ada/FemmeFatale_Front_Web_0717.aspx	True	FEMME FATALE - 3X	79	5
56061	https://www.pureromance.com/Shop/Lingerie/Woke-Up-Like-This	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/f6abdca8-5164-4ace-807d-536e74a03f68/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This	39	6
56062	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Woke-Up-Like-This-Medium	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/72a3edff-2bf1-42f8-b5fc-022e00a1b89a/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This Medium	39	20
56063	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Woke-Up-Like-This-Large	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/7dd08daf-eff9-4762-869b-7eac93b9d362/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This Large	39	10
56064	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Woke-Up-Like-This-1X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/02f8dd3e-2ff9-4925-9aed-dd13f25b1408/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This 1X	39	8
56065	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Woke-Up-Like-This-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/aa4dd66f-caa1-4ce9-8697-f67ba62c00b2/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This 2X	39	7
56066	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Woke-Up-Like-This-3X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Flawless isn&rsquo;t just a song when you dare to dazzle in Woke Up Like This, a trendy bralette and boyshort set that hugs every beautiful curve. This duo&rsquo;s soft, stretchy lace is comfortable enough to complement any ensemble, but seductive enough to get anyone&rsquo;s heart skipping a beat.&nbsp;Available in turquoise only,&nbsp;&nbsp;Lingerie Size Chart	Woke Up Like This Bralette Set	https://www.pureromance.com/getmetafile/4294a48d-92ee-4c6b-819e-8a398cce7a22/Lingerie_WEB_WokeUpLikeThis_470x572.aspx	True	Woke Up Like This 3X	39	12
60961	https://www.pureromance.com/Shop/Lingerie/Twilight-Black-Babydoll-With-Robe-Small	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When the sun goes down, it&rsquo;s time for romance and&nbsp;Twilight. The black floral lace lingerie robe stays closed with a silky tie that just begs to be undone; open up the robe to expose the charmeuse bias-cut babydoll with crisscross adjustable straps, sexy low back and side-slit hem.Lingerie Size Chart	Black Babydoll With Robe	https://www.pureromance.com/getmetafile/e475f48b-5707-42e6-ba73-23a184a3c477/Twilight_Front_0616.aspx	True	Twilight Black Babydoll With Robe Small	49	8
60962	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Twilight-Black-Babydoll-With-Robe-Medium	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When the sun goes down, it&rsquo;s time for romance and&nbsp;Twilight. The black floral lace lingerie robe stays closed with a silky tie that just begs to be undone; open up the robe to expose the charmeuse bias-cut babydoll with crisscross adjustable straps, sexy low back and side-slit hem.Lingerie Size Chart	Black Babydoll With Robe	https://www.pureromance.com/getmetafile/7ae33caa-8cf7-4400-90bc-092e4744ebb5/Twilight.aspx	True	Twilight Black Babydoll With Robe Medium	49	15
60963	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Twilight-Black-Babydoll-With-Robe-Large	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When the sun goes down, it&rsquo;s time for romance and&nbsp;Twilight. The black floral lace lingerie robe stays closed with a silky tie that just begs to be undone; open up the robe to expose the charmeuse bias-cut babydoll with crisscross adjustable straps, sexy low back and side-slit hem.Lingerie Size Chart	Black Babydoll With Robe	https://www.pureromance.com/getmetafile/d29806b1-d6e6-432c-a0f0-183b65179b19/Twilight.aspx	True	Twilight Black Babydoll With Robe Large	49	13
60964	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Twilight-Black-Babydoll-With-Robe-1X-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When the sun goes down, it&rsquo;s time for romance and&nbsp;Twilight. The black floral lace lingerie robe stays closed with a silky tie that just begs to be undone; open up the robe to expose the charmeuse bias-cut babydoll with crisscross adjustable straps, sexy low back and side-slit hem.Lingerie Size Chart	Black Babydoll With Robe	https://www.pureromance.com/getmetafile/41f0b672-180a-4ca8-890e-5696f82f99c1/Twilight.aspx	True	Twilight Black Babydoll With Robe 1X 2X	49	16
60965	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Twilight-Black-Babydoll-With-Robe-3X-4X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	When the sun goes down, it&rsquo;s time for romance and&nbsp;Twilight. The black floral lace lingerie robe stays closed with a silky tie that just begs to be undone; open up the robe to expose the charmeuse bias-cut babydoll with crisscross adjustable straps, sexy low back and side-slit hem.Lingerie Size Chart	Black Babydoll With Robe	https://www.pureromance.com/getmetafile/0452f899-9012-4adc-bd04-e09c40cb5b35/Twilight.aspx	True	Twilight Black Babydoll With Robe 3X 4X	49	15
62181	https://www.pureromance.com/Shop/Lingerie/The-Temptress-Pleated-Purple-Babydoll-Small	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Transform into&nbsp;The Temptress&nbsp;with this chiffon lingerie babydoll designed to entice. Plum-colored pleats flutter suggestively over your curves, while the sheer material provides a tantalizing glimpse at what&rsquo;s underneath. Sweet contrast bows complete the femme-fatale look.Lingerie Size Chart	Pleated Purple Babydoll	https://www.pureromance.com/getmetafile/3b1e9c87-a8de-4374-8049-c59916c8b00c/Temptress_Front_0616.aspx	True	The Temptress Pleated Purple Babydoll Small	59	13
62182	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/The-Temptress-Pleated-Purple-Babydoll-Medium	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Transform into&nbsp;The Temptress&nbsp;with this chiffon lingerie babydoll designed to entice. Plum-colored pleats flutter suggestively over your curves, while the sheer material provides a tantalizing glimpse at what&rsquo;s underneath. Sweet contrast bows complete the femme-fatale look.Lingerie Size Chart	Pleated Purple Babydoll	https://www.pureromance.com/getmetafile/f4c5b281-920b-490e-9e78-f5f1b64fe6fc/Temptress_Front_0616.aspx	True	The Temptress Pleated Purple Babydoll Medium	59	16
62183	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/The-Temptress-Pleated-Purple-Babydoll-Large	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Transform into&nbsp;The Temptress&nbsp;with this chiffon lingerie babydoll designed to entice. Plum-colored pleats flutter suggestively over your curves, while the sheer material provides a tantalizing glimpse at what&rsquo;s underneath. Sweet contrast bows complete the femme-fatale look.Lingerie Size Chart	Pleated Purple Babydoll	https://www.pureromance.com/getmetafile/f0d76144-465f-4996-8d4a-54fe2758a885/Temptress_Front_0616.aspx	True	The Temptress Pleated Purple Babydoll Large	59	14
62184	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/The-Temptress-Pleated-Purple-Babydoll-1X-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Transform into&nbsp;The Temptress&nbsp;with this chiffon lingerie babydoll designed to entice. Plum-colored pleats flutter suggestively over your curves, while the sheer material provides a tantalizing glimpse at what&rsquo;s underneath. Sweet contrast bows complete the femme-fatale look.Lingerie Size Chart	Pleated Purple Babydoll	https://www.pureromance.com/getmetafile/48c6b471-f593-46e0-85b0-9dde118b5cca/TheTemptress.aspx	True	The Temptress Pleated Purple Babydoll 1X 2X	59	5
62185	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/The-Temptress-Pleated-Purple-Babydoll-3X-4X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Transform into&nbsp;The Temptress&nbsp;with this chiffon lingerie babydoll designed to entice. Plum-colored pleats flutter suggestively over your curves, while the sheer material provides a tantalizing glimpse at what&rsquo;s underneath. Sweet contrast bows complete the femme-fatale look.Lingerie Size Chart	Pleated Purple Babydoll	https://www.pureromance.com/getmetafile/9efef3c2-1080-4caf-838a-31fb46d8156f/TheTemptress.aspx	True	The Temptress Pleated Purple Babydoll 3X 4X	59	13
70121	https://www.pureromance.com/Shop/Collections/Euforia/Sol-Boyshort-Small		new	Shipping &amp; Handling Included.&nbsp;Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size ChartAscend Into EuforiaClick Here to Experience the Euforia Product Line	Small Sol Boyshort&nbsp;	https://www.pureromance.com/getmetafile/b9b63662-f939-4066-bd28-03d70d933f69/SolBoyShort_0117.aspx	True	Sol Boyshort Small	79	10
70122	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Boyshort-Medium		new	Shipping &amp; Handling Included.Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size Chart	Sol Boyshort Medium&nbsp;	https://www.pureromance.com/getmetafile/9f0d7451-6b0f-4440-afc0-5e4ca7e51991/SolBoyShort_0117.aspx	True	Sol Boyshort Medium	79	8
70123	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Boyshort-Large		new	Shipping &amp; Handling Included.Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size Chart	Sol Boyshort Large	https://www.pureromance.com/getmetafile/b2b36db2-5483-4d74-a5e0-07ae779c614d/SolBoyShort_0117.aspx	True	Sol Boyshort Large	79	9
70124	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Boyshort-1X		new	Shipping &amp; Handling Included.Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size Chart	Sol Boyshort 1X	https://www.pureromance.com/getmetafile/54cdc8ca-b2b3-4fa4-ab59-0e0853300cd1/SolBoyShort_0117.aspx	True	Sol Boyshort 1X	79	12
70125	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Boyshort-2X		new	Shipping &amp; Handling Included.Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size Chart	Sol Boyshort 2X	https://www.pureromance.com/getmetafile/800f686a-6d3f-433b-b2ec-e2b8de107e7d/SolBoyShort_0117.aspx	True	Sol Boyshort 2X	79	7
70126	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Boyshort-3X		new	Shipping &amp; Handling Included.Blending classic sophistication with effortless comfort, the Euforia Sol Boyshort is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. The beautiful blush pink shorts are offset with warm gray piping along the edges and pockets.Euforia Sleepware Size Chart	Sol Boyshort 3X	https://www.pureromance.com/getmetafile/70c55749-f11e-4b11-9cd0-29dc32f8f05a/SolBoyShort_0117.aspx	True	Sol Boyshort 3X	79	7
70131	https://www.pureromance.com/Shop/Collections/Euforia/Sol-Lounge-Tee-Small		new	Shipping &amp; Handling Included.&nbsp;Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size ChartAscend Into EuforiaClick Here to Experience the Euforia Product Line	Small Sol Lounge Tee	https://www.pureromance.com/getmetafile/84a74759-9de0-4321-858a-e629ede7c7b8/SolLoungeT_0117.aspx	True	Sol Lounge Tee Small	89	8
70132	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Lounge-Tee-Med		new	Shipping &amp; Handling Included.Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size Chart	Sol Lounge Tee	https://www.pureromance.com/getmetafile/768b44af-36e1-4698-aab4-1f3be55e1856/SolLoungeT_0117.aspx	True	Sol Lounge Tee Med	89	9
70133	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Lounge-Tee-Large		new	Shipping &amp; Handling Included.Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size Chart	Sol Lounge Tee	https://www.pureromance.com/getmetafile/c0c90c50-9f4c-4ee9-a64b-a2fc1a994dd4/SolLoungeT_0117.aspx	True	Sol Lounge Tee Large	89	10
70134	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Lounge-Tee-1X		new	Shipping &amp; Handling Included.Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size Chart	Sol Lounge Tee	https://www.pureromance.com/getmetafile/00d387d9-2517-4344-87ad-7d42e56d7d77/SolLoungeT_0117.aspx	True	Sol Lounge Tee 1X	89	8
70135	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Lounge-Tee-2X		new	Shipping &amp; Handling Included.Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size Chart	Sol Lounge Tee	https://www.pureromance.com/getmetafile/73f53c92-ee22-43eb-bde4-a2680cb85617/SolLoungeT_0117.aspx	True	Sol Lounge Tee 2X	89	14
70136	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sol-Lounge-Tee-3X		new	Shipping &amp; Handling Included.Blending effortless comfort with low-key elegance, the Euforia Sol Lounge Tee is spun with bamboo fibers designed to feel as soft as silk while naturally adapting to your body&rsquo;s temperature and wicking away moisture. Sleek and stylish, the Sol Lounge Tee&rsquo;s understated v-neck and sheer shoulder detailing are subtly beautiful; warm gray piping contrasts and complements the blush pink fabric. Pairs with the Sol Boyshort.Euforia Sleepware Size Chart	Sol Lounge Tee 3X	https://www.pureromance.com/getmetafile/9bebed52-b4b0-438e-8b36-1cfd2e184fb1/SolLoungeT_0117.aspx	True	Sol Lounge Tee 3X	89	8
70141	https://www.pureromance.com/Shop/Collections/Euforia/Gaia-Classic-Cami-Small		new	Shipping &amp; Handling Included.&nbsp;Highlight your natural beauty wearing this feminine blush cami with a flattering v-neck and double t-strap detail. Sensually soft, the cami is spun with bamboo fibers designed to adapt to your body&rsquo;s temperature while naturally wicking away moisture.Euforia Sleepware Size ChartAscend Into EuforiaClick Here to Experience the Euforia Product Line	Gaia Classic Cami	https://www.pureromance.com/getmetafile/2dd6641b-e4f1-41e9-9578-0b322daa24fa/GaiaClassicCami_0117.aspx	True	Gaia Classic Cami Small	79	9
70142	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Gaia-Classic-Cami-Med		new	Shipping &amp; Handling Included.Highlight your natural beauty wearing this feminine blush cami with a flattering v-neck and double t-strap detail. Sensually soft, the cami is spun with bamboo fibers designed to adapt to your body&rsquo;s temperature while naturally wicking away moisture.Euforia Sleepware Size Chart	Gaia Classic Cami	https://www.pureromance.com/getmetafile/a53e0b47-d850-4609-a93b-99309fb20b1d/GaiaClassicCami_0117.aspx	True	Gaia Classic Cami Med	79	5
70143	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Gaia-Classic-Cami-Large		new	Shipping &amp; Handling Included.Highlight your natural beauty wearing this feminine blush cami with a flattering v-neck and double t-strap detail. Sensually soft, the cami is spun with bamboo fibers designed to adapt to your body&rsquo;s temperature while naturally wicking away moisture.Euforia Sleepware Size Chart	Gaia Classic Cami	https://www.pureromance.com/getmetafile/d36313fe-0fb3-4b9d-aedd-64b80927f59c/GaiaClassicCami_0117.aspx	True	Gaia Classic Cami Large	79	12
